ni_fornecedor;nome_fornecedor;porte_fornecedor;codigo_ibge;municipio;segmento;tipo_segmento;ano;mes;numero_controle_pncp;numero_item;numero_compra;link_pncp;descricao;quantidade;unidade_medida;valor_unitario_estimado;valor_unitario_homologado;valor_total_homologado_ajustado;situacao_item_nome
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;60;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Verdura In Natura tipo: repolho branco / verde;417.0;Quilograma;6.65;6.58;2743.86;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;61;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Verdura In Natura tipo: rúcula;156.0;Unidade;8.73;8.64;1347.84;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;62;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Fruta tipo: tangerina poncan, apresentação: natural;149.0;Unidade;7.14;7.06;1051.94;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;63;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo: tomate salada;766.0;Unidade;6.79;6.72;5147.52;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;64;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Fruta tipo: uva rubi, apresentação: natural;192.0;Quilograma;17.24;17.06;3275.52;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;laticinios;produto;2026;8;45138070000149-1-000707/2026;65;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Legume In Natura tipo 1: vagem manteiga;101.0;Quilograma;20.8;20.59;2079.59;Homologado
36025587000130;ARNALDO TAVARES DA SILVA 78477344868;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000707/2026;66;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Fruta tipo: morango, apresentação: natural;220.0;Quilograma;21.19;20.97;4613.4;Homologado
58264962000138;ASSESSORIA G&C JDIGITAL LTDA;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000727/2026;1;DL 671;https://pncp.gov.br/app/editais/45138070000149/2026/727;E-CPF A3 DE 2 ANOS EM TOKEN;1.0;UNIDADE;370.0;370.0;370.0;Homologado
07183781000146;ASSOCIACAO SDTC;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000722/2026;1;DL 662;https://pncp.gov.br/app/editais/45138070000149/2026/722;ASSESSORIA ESPECIALIZADA PARA A 13ª CONFERÊNCIA NACIONAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE;1.0;SERVICOS;5200.0;5200.0;5200.0;Homologado
27869725000177;BALDAN AR CONDICIONADO E REFRIGERACAO LTDA;EPP;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000764/2026;1;DL 704;https://pncp.gov.br/app/editais/45138070000149/2026/764;TROCA DE DOBRADIÇA;3.0;SERVICOS;90.0;90.0;270.0;Homologado
27869725000177;BALDAN AR CONDICIONADO E REFRIGERACAO LTDA;EPP;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000764/2026;2;DL 704;https://pncp.gov.br/app/editais/45138070000149/2026/764;TROCA DE BORRACHA;1.0;SERVICOS;195.0;195.0;195.0;Homologado
27869725000177;BALDAN AR CONDICIONADO E REFRIGERACAO LTDA;EPP;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000764/2026;3;DL 704;https://pncp.gov.br/app/editais/45138070000149/2026/764;MÃO DE OBRA;1.0;SERVICOS;300.0;300.0;300.0;Homologado
17273128000121;BMS QUEIROZ DISTRIBUIDORA DE COSMÉTICOS;Demais;3524808;Jales;nao_classificado;indefinido;2026;8;45131885000104-1-000437/2026;1;355;https://pncp.gov.br/app/editais/45131885000104/2026/437;SHAMPO DE MANDIOCA 1 LITRO;3.0;UNIDADE;117.9;117.9;353.7;Homologado
17273128000121;BMS QUEIROZ DISTRIBUIDORA DE COSMÉTICOS;Demais;3524808;Jales;nao_classificado;indefinido;2026;8;45131885000104-1-000437/2026;2;355;https://pncp.gov.br/app/editais/45131885000104/2026/437;SHAMPOO DE TUTANO 1 LITRO;2.0;UNIDADE;117.9;117.9;235.8;Homologado
17273128000121;BMS QUEIROZ DISTRIBUIDORA DE COSMÉTICOS;Demais;3524808;Jales;nao_classificado;indefinido;2026;8;45131885000104-1-000437/2026;3;355;https://pncp.gov.br/app/editais/45131885000104/2026/437;CONDICIONADOR DE MANDIOCA 500ML. CONFORME ESPECIFICAÇÕES DO TERMO DE REFERÊNCIA.;4.0;UNIDADE;74.9;74.9;299.6;Homologado
17273128000121;BMS QUEIROZ DISTRIBUIDORA DE COSMÉTICOS;Demais;3524808;Jales;nao_classificado;indefinido;2026;8;45131885000104-1-000437/2026;4;355;https://pncp.gov.br/app/editais/45131885000104/2026/437;CONDICIONADOR DE MANDIOCA 1 LITRO;2.0;UNIDADE;117.9;117.9;235.8;Homologado
17273128000121;BMS QUEIROZ DISTRIBUIDORA DE COSMÉTICOS;Demais;3524808;Jales;nao_classificado;indefinido;2026;8;45131885000104-1-000437/2026;5;355;https://pncp.gov.br/app/editais/45131885000104/2026/437;CONDICIONADOR DE TUTANO 1 LITRO;2.0;UNIDADE;117.9;117.9;235.8;Homologado
17273128000121;BMS QUEIROZ DISTRIBUIDORA DE COSMÉTICOS;Demais;3524808;Jales;nao_classificado;indefinido;2026;8;45131885000104-1-000437/2026;6;355;https://pncp.gov.br/app/editais/45131885000104/2026/437;MASCARA DE TUTANO 900G;3.0;UNIDADE;121.9;121.9;365.7;Homologado
17273128000121;BMS QUEIROZ DISTRIBUIDORA DE COSMÉTICOS;Demais;3524808;Jales;nao_classificado;indefinido;2026;8;45131885000104-1-000437/2026;7;355;https://pncp.gov.br/app/editais/45131885000104/2026/437;MASCARA LISO COM FORÇA 500 GRAMAS;4.0;UNIDADE;92.9;92.9;371.6;Homologado
17273128000121;BMS QUEIROZ DISTRIBUIDORA DE COSMÉTICOS;Demais;3524808;Jales;nao_classificado;indefinido;2026;8;45131885000104-1-000437/2026;8;355;https://pncp.gov.br/app/editais/45131885000104/2026/437;LEAVE IN LISO COM FORÇA 150 G;3.0;UNIDADE;62.9;62.9;188.7;Homologado
17273128000121;BMS QUEIROZ DISTRIBUIDORA DE COSMÉTICOS;Demais;3524808;Jales;nao_classificado;indefinido;2026;8;45131885000104-1-000437/2026;9;355;https://pncp.gov.br/app/editais/45131885000104/2026/437;LEAVE IN TUTANO 240 GRAMAS;2.0;UNIDADE;70.9;70.9;141.8;Homologado
17273128000121;BMS QUEIROZ DISTRIBUIDORA DE COSMÉTICOS;Demais;3524808;Jales;nao_classificado;indefinido;2026;8;45131885000104-1-000437/2026;10;355;https://pncp.gov.br/app/editais/45131885000104/2026/437;REPARADOR DE PONTAS TUTANO 35ML;4.0;UNIDADE;53.9;53.9;215.6;Homologado
74384231000182;C.C. CALEJON DOS SANTOS;EPP;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000713/2026;1;DL 655;https://pncp.gov.br/app/editais/45138070000149/2026/713;FONTE PARA RELÓGIO;1.0;UNIDADE;165.0;165.0;165.0;Homologado
74384231000182;C.C. CALEJON DOS SANTOS;EPP;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000713/2026;2;DL 655;https://pncp.gov.br/app/editais/45138070000149/2026/713;TELA TOUCH;1.0;UNIDADE;290.0;290.0;290.0;Homologado
74384231000182;C.C. CALEJON DOS SANTOS;EPP;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000713/2026;3;DL 655;https://pncp.gov.br/app/editais/45138070000149/2026/713;LACRE;1.0;UNIDADE;30.0;30.0;30.0;Homologado
74384231000182;C.C. CALEJON DOS SANTOS;EPP;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000753/2026;1;DL 687;https://pncp.gov.br/app/editais/45138070000149/2026/753;FONTE PARA RELÓGIO PONTO;2.0;UNIDADE;165.0;165.0;330.0;Homologado
21813588000172;CLEBER GONCALVES DE OLIVEIRA SERVICOS LTDA;ME;3524808;Jales;nao_classificado;indefinido;2026;8;45131885000104-1-000427/2026;1;354;https://pncp.gov.br/app/editais/45131885000104/2026/427;SERVIÇO DE LOCAÇÃO DE SOM, ILUMINAÇÃO E PROJEÇÃO DE PEQUENO PORTE;2.0;SERVIÇO;2800.0;2800.0;5600.0;Homologado
07170265000187;COMERCIAL DENTAL SEIXAS DE PRODUTOS ODONTOLOGICOS;Demais;3524808;Jales;material_odontologico;produto;2026;8;45131885000104-1-000438/2026;1;362;https://pncp.gov.br/app/editais/45131885000104/2026/438;RESINA COMPOSTA FOTOPOLIMERIZAVEL COR A3B, NANOPARTICULAS, RADIOPACA, RESINA EM SERINGA DE 4 G, COMPOSTA BASICAMENTE POR MATRIZ ORGANICA BIS-GMA, UDMA, TEGMA, PEGDMA, BIS- EMA, PART. INORGAN. ZIRCONIA / SILICA 63.3% VOL,78,5% PESO, COR A3B, EMBALADA INDIVIDUALMENTE, CONSTANDO EXTERNAMENTE MARCA COMERCIAL PROCEDENCIA DE FABRICACAO, VALIDADE MINIMA DE 2 ANOS DA DATA DE ENTREGA;15.0;UNIDADE;243.99;243.99;3659.85;Homologado
07170265000187;COMERCIAL DENTAL SEIXAS DE PRODUTOS ODONTOLOGICOS;Demais;3524808;Jales;material_odontologico;produto;2026;8;45131885000104-1-000438/2026;2;362;https://pncp.gov.br/app/editais/45131885000104/2026/438;RESINA COMPOSTA FOTOPOLIMERIZAVEL COR A3,5B, NANOPARTICULAS, RADIOPACA, RESINA EM SERINGA DE 4 G, COMPOSTA BASICAMENTE POR MATRIZ ORGANICA BIS-GMA, UDMA, TEGMA, PEGDMA, BIS- EMA, PART. INORGAN. ZIRCONIA / SILICA 63.3% VOL,78,5% PESO, COR A3,5B, EMBALADA INDIVIDUALMENTE, CONSTANDO EXTERNAMENTE MARCA COMERCIAL PROCEDENCIA DE FABRICACAO, VALIDADE MINIMA DE 2 ANOS DA DATA DE ENTREGA - APRESENTAR AMOSTRA.;15.0;UNIDADE;243.99;243.99;3659.85;Homologado
07170265000187;COMERCIAL DENTAL SEIXAS DE PRODUTOS ODONTOLOGICOS;Demais;3524808;Jales;material_odontologico;produto;2026;8;45131885000104-1-000438/2026;3;362;https://pncp.gov.br/app/editais/45131885000104/2026/438;RESINA COMPOSTA FOTOPOLIMERIZAVEL COR A2B, NANOPARTICULAS, RADIOPACA, RESINA EM SERINGA DE 4 G, COMPOSTA BASICAMENTE POR MATRIZ ORGANICA BIS-GMA, UDMA, TEGMA, PEGDMA, BIS- EMA, PART. INORGAN. ZIRCONIA / SILICA 63.3% VOL,78,5% PESO, COR A2B, EMBALADA INDIVIDUALMENTE, CONSTANDO EXTERNAMENTE MARCA COMERCIAL PROCEDENCIA DE FABRICACAO, VALIDADE MINIMA DE 2 ANOS DA DATA DE ENTREGA - APRESENTAR AMOSTRA.;4.0;UNIDADE;243.99;243.99;975.96;Homologado
07170265000187;COMERCIAL DENTAL SEIXAS DE PRODUTOS ODONTOLOGICOS;Demais;3524808;Jales;nao_classificado;indefinido;2026;8;45131885000104-1-000438/2026;4;362;https://pncp.gov.br/app/editais/45131885000104/2026/438;PONTAS PARA ACABAMENTO, KIT 7 PONTAS SORTIDAS, TIPO ENHANCE, SILICONE ABRASIVO - PONTAS PARA USO ODONTOLOGICO, CONTRA ANGULO, EM FORMA DE TACAS, DISCOS E CHAMA DE VELA, SILICONE ABRASIVA, TIPO ENHANCE, KIT COM 7 PONTAS SORTIDAS, CONSTANDO EXTERNAMENTE MARCA COMERCIAL, PROCEDENCIA DE FABRICACAO.;10.0;KIT;130.0;130.0;1300.0;Homologado
21660059000186;DANILO PAZINE AUGUSTO MARQUES;ME;3546603;Santa Fé do Sul;generos_alimenticios;produto;2026;8;45138070000149-1-000707/2026;75;10;https://pncp.gov.br/app/editais/45138070000149/2026/707;Pão base: de farinha de trigo refinada, tipo: tipo françês/branco/de sal;24195.0;Quilograma;18.63;17.29;418331.55;Homologado
21660059000186;DANILO PAZINE AUGUSTO MARQUES - ME;Demais;3546603;Santa Fé do Sul;panificacao;produto;2026;8;45138070000149-1-000730/2026;1;DL 670;https://pncp.gov.br/app/editais/45138070000149/2026/730;Pão Francês;393.0;KILO;16.41;16.41;6449.13;Homologado
21660059000186;DANILO PAZINE AUGUSTO MARQUES - ME;Demais;3546603;Santa Fé do Sul;panificacao;produto;2026;8;45138070000149-1-000751/2026;1;DL 682;https://pncp.gov.br/app/editais/45138070000149/2026/751;Pão Francês;351.0;KILO;16.41;16.41;5759.91;Homologado
21660059000186;DANILO PAZINE AUGUSTO MARQUES - ME;Demais;3546603;Santa Fé do Sul;panificacao;produto;2026;8;45138070000149-1-000769/2026;1;DL 700;https://pncp.gov.br/app/editais/45138070000149/2026/769;Pão Francês;200.0;KILO;16.41;16.41;3282.0;Homologado
21660059000186;DANILO PAZINE AUGUSTO MARQUES - ME;Demais;3546603;Santa Fé do Sul;panificacao;produto;2026;8;45138070000149-1-000773/2026;1;DL 708;https://pncp.gov.br/app/editais/45138070000149/2026/773;Pão Francês;355.0;KILO;16.41;16.41;5825.55;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;1;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;Ferro Chato 1.1/2 X 1/4 – ASTM A-36;12.0;BARRA;81.12;81.12;973.44;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;2;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;TB Red FF 3/4 CH 18;30.0;BARRA;25.05;25.05;751.5;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;3;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;TB Red FF 1.1/2 CH18;25.0;BARRA;53.5;53.5;1337.5;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;4;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;TB Red FF 1.1/4 CH 18;25.0;BARRA;43.61;43.61;1090.25;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;5;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;TB Red FF 2 CH 18;10.0;BARRA;71.05;71.05;710.5;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;6;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;F Mec 3/8 ASTM A-36;30.0;BARRA;23.66;23.66;709.8;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;7;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;F Mec 5/16 ASTM A-36;20.0;BARRA;17.1;17.1;342.0;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;8;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;F Mec 1/4 ASTM A-36;25.0;BARRA;10.96;10.96;274.0;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;9;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;TB Quad FF 15x 15 CH 18;15.0;BARRA;28.36;28.36;425.4;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;10;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;TB Quad FF 20x 20 CH 18;40.0;BARRA;34.3;34.3;1372.0;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;11;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;TB Ret FF 30x20 CH 18;30.0;BARRA;43.46;43.46;1303.8;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;12;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;TB Quad FF 40x 40 CH 18;20.0;BARRA;69.93;69.93;1398.6;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;13;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;TB Ret FF 60x40 CH 18;10.0;BARRA;87.4;87.4;874.0;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;14;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;F Cant 3/4 x 1/8 ASTM A-36;30.0;BARRA;37.33;37.33;1119.9;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;15;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;F Cant 5/8 x 1/8 ASTM A-36;20.0;BARRA;30.45;30.45;609.0;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;16;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;F Cant 1 x 1/8 ASTM A-36;15.0;BARRA;50.3;50.3;754.5;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;17;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;CH FF 18 2000x12000 MM SAE 1006/1010;2.0;PEÇA;176.8;176.8;353.6;Homologado
66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000741/2026;18;DL 683;https://pncp.gov.br/app/editais/45138070000149/2026/741;TB Red FF 5/8 CH 20;40.0;BARRA;17.85;17.85;714.0;Homologado
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000706/2026;2;DL 647;https://pncp.gov.br/app/editais/45138070000149/2026/706;BUDESONIDA 50MG;2.0;UNIDADE;39.0;39.0;78.0;Homologado
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000706/2026;4;DL 647;https://pncp.gov.br/app/editais/45138070000149/2026/706;OLANZAPINA 2,5MG C/ 30CP;1.0;comprimido;45.0;45.0;45.0;Homologado
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000721/2026;2;DL 664;https://pncp.gov.br/app/editais/45138070000149/2026/721;Naltrexona 50mg/30 Comprimidos;2.0;comprimido;180.0;180.0;360.0;Homologado
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000721/2026;3;DL 664;https://pncp.gov.br/app/editais/45138070000149/2026/721;Metilfenidato 10mg/60 Comprimidos;1.0;UNIDADE;60.0;60.0;60.0;Homologado
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000721/2026;4;DL 664;https://pncp.gov.br/app/editais/45138070000149/2026/721;Amoxicilina + Clavelanato 875/125 MG;1.0;FRASCO;110.0;110.0;110.0;Homologado
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000721/2026;5;DL 664;https://pncp.gov.br/app/editais/45138070000149/2026/721;CLINDAMICINA 300MG;3.0;CAIXA;80.0;80.0;240.0;Homologado
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000750/2026;1;DL 681;https://pncp.gov.br/app/editais/45138070000149/2026/750;CLORPROMAZINA 40MG/ML - FRASCO;1.0;UNIDADE;12.0;12.0;12.0;Homologado
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000750/2026;4;DL 681;https://pncp.gov.br/app/editais/45138070000149/2026/750;NEVRIX (CITONEURIN) 5000 UI – 1CX C/ 3AMP;1.0;UNIDADE;26.0;26.0;26.0;Homologado
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000750/2026;5;DL 681;https://pncp.gov.br/app/editais/45138070000149/2026/750;COLESTIRAMINA 4G – 1CX C/ 50 SACHES;1.0;UNIDADE;571.0;571.0;571.0;Homologado
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000758/2026;4;DL 695;https://pncp.gov.br/app/editais/45138070000149/2026/758;Xigduo 5/100 Mg C/ 60cp;1.0;CAIXA;225.0;225.0;225.0;Homologado
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;medicamentos;produto;2026;8;45138070000149-1-000758/2026;5;DL 695;https://pncp.gov.br/app/editais/45138070000149/2026/758;Nesina Pio 25/15 Mg C/ 30 Cp;1.0;CAIXA;240.0;240.0;240.0;Homologado
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000760/2026;3;DL 697;https://pncp.gov.br/app/editais/45138070000149/2026/760;CANABIDIOL 20MG/ML - FRASCO;1.0;UNIDADE;272.3;272.3;272.3;Em andamento
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;4;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;SANY 200 UI GOTAS;2.0;FRASCO;22.0;22.0;44.0;Em andamento
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;5;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;ULTRAFER GOTAS;2.0;FRASCO;46.0;46.0;92.0;Em andamento
07820902000113;DROGRASUL SANTA FE DO SUL LTDA;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000775/2026;22;DL 712;https://pncp.gov.br/app/editais/45138070000149/2026/775;risperidona 1mg;2.0;FRASCO;56.0;56.0;112.0;Em andamento
31643047000105;EDERSON DE OLIVEIRA TOPAN;ME;3546603;Santa Fé do Sul;generos_alimenticios;produto;2026;8;45138070000149-1-000774/2026;1;DL 713;https://pncp.gov.br/app/editais/45138070000149/2026/774;Baguete Recheada Assada Sabor Variado p/Kg;2.0;UNIDADE;18.0;18.0;36.0;Homologado
31643047000105;EDERSON DE OLIVEIRA TOPAN;ME;3546603;Santa Fé do Sul;panificacao;produto;2026;8;45138070000149-1-000774/2026;2;DL 713;https://pncp.gov.br/app/editais/45138070000149/2026/774;Bolo Simples Sabor Variado;2.0;UNIDADE;24.0;24.0;48.0;Homologado
31643047000105;EDERSON DE OLIVEIRA TOPAN;ME;3546603;Santa Fé do Sul;generos_alimenticios;produto;2026;8;45138070000149-1-000774/2026;3;DL 713;https://pncp.gov.br/app/editais/45138070000149/2026/774;REFRIGERANTE, SABOR GUARANÁ, APRESENTAÇÃO: PLÁSTICO DESCARTÁVEL, VOLUME: 02 LITROS.;2.0;UNIDADE;10.0;10.0;20.0;Homologado
45297920000151;EDILSON FURLAN VIEL;ME;3540259;Pontalinda;nao_classificado;indefinido;2026;8;65712077000130-1-000019/2026;1;9;https://pncp.gov.br/app/editais/65712077000130/2026/19;LOCACAO DE ESTRUTURA DE PALCO MEDINDO 14,00 X 10,00 METROS;1.0;Locação;20733.33;14800.0;14800.0;Homologado
08698153000166;EDSON JOSÉ ESTRADA ME;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;00798851000121-1-000022/2026;1;15;https://pncp.gov.br/app/editais/00798851000121/2026/22;INSTALAÇÃO DE NOVOS EQUIPAMENTOS E RECONFIGURAÇÃO DA CENTRAL DE PABX DO PRÉDIO DO SANTAFEPREV.;1.0;SERV.;320.0;320.0;320.0;Homologado
26404731056817;ELETROZEMA S/A;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000716/2026;1;DL 658;https://pncp.gov.br/app/editais/45138070000149/2026/716;36550 - FOGÃO 4 BOCAS COM FO;1.0;UNIDADE;1442.09;1442.09;1442.09;Homologado
26404731056817;ELETROZEMA S/A;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000768/2026;4;DL 699;https://pncp.gov.br/app/editais/45138070000149/2026/768;FOGÃO DE 04 BOCAS 84L;1.0;UNIDADE;1999.0;1999.0;1999.0;Homologado
26404731056817;ELETROZEMA S/A;Demais;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000768/2026;5;DL 699;https://pncp.gov.br/app/editais/45138070000149/2026/768;TANQUINHO 10KG 110V;1.0;UNIDADE;449.0;449.0;449.0;Homologado
67110706000187;ELSON CESAR CASTELAN LTDA;ME;3546603;Santa Fé do Sul;nao_classificado;indefinido;2026;8;45138070000149-1-000700/2026;1;DL 644;https://pncp.gov.br/app/editais/45138070000149/2026/700;Troca de Lona de Toldo - 10,00x2,50 mts - Serviço de substituição da membrana de cobertura em toldo metálico tipo túnel, compreendendo remoção da lona existente, fornecimento e instalação de nova lona em PVC com tensionamento e fixação, além de tratamento superficial da estrutura metálica e aplicação de sistema de pintura automotiva PU, incluindo materiais, mão de obra especializada e acabamentos necessários para perfeita execução dos serviços.;1.0;SERVICOS;4490.0;4490.0;4490.0;Homologado
