numero_controle_pncp;numero_item;codigo_ibge;municipio;municipio_prioritario;ano;numero_compra;modalidade_id;modalidade_nome;presencial;srp;situacao_contratacao;orgao_de_saude;objeto;data_publicacao;data_encerramento_proposta;link_sistema_origem;orgao;descricao;unidade_medida;quantidade;valor_unitario_estimado;valor_total_estimado;situacao_item_id;situacao_item_nome;tipo_beneficio_nome;segmento;tipo_segmento;dominio;aderencia;ni_fornecedor;nome_fornecedor;porte_fornecedor;valor_unitario_homologado;valor_total_homologado;desagio;com_disputa;valor_total_homologado_ajustado;link_pncp
45138070000149-1-000761/2026;4;3546603;Santa Fé do Sul;1;2026;DL 698;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de: 
- Cartucho Toner compatível - 258x c/ Chip;
- Cartucho Toner compatível - 255a;
- Cartucho Toner compatível - 217a;
- Refil de tinta compatível T664 - Corante - Preto - 100ml;
de acordo com processo SEI nº 3546603.437.00001404/2026-05.
Os itens deverão ser entregues na Secretaria De Educação (SME), situado na Avenida Paulo Nunes n°240, Centro, Santa Fé do Sul, Estado de São Paulo, CEP nº 15.775-005.";2026-08-18T16:37:58;;;MUNICIPIO DE SANTA FE DO SUL;REFIL DE TINTA COMPATÍVEL T664 - CORANTE - PRETO - 100ML;UNIDADE;30.0;20.0;600.0;2;Homologado;Sem benefício;papelaria_expediente;produto;suprimentos;media;26925724000130;FERNANDO RODRIGO ARAUJO;ME;20.0;600.0;0.0;0;600.0;
45138070000149-1-000762/2026;1;3546603;Santa Fé do Sul;1;2026;11;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0;Registro de Preços para futura e eventual aquisição de materiais de consumo (Gêneros Alimentícios Estocáveis), para atendimento da demanda dos diversos setores da Administração Pública Municipal, com entrega parcelada, conforme condições, quantidades e exigências estabelecidas no Anexo I deste edital e seus anexos, por tempo determinado.;2026-08-19T11:53:14;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305000112026;MUNICIPIO DE SANTA FE DO SUL;Achocolatado apresentação: pó, sabor: tradicional, característica adicional: enriquecido com vitaminas;Embalagem;1471.0;24.99;36760.29;1;Em andamento;Não se aplica;nao_classificado;indefinido;indefinido;baixa;;;;;;;1;;
45138070000149-1-000762/2026;2;3546603;Santa Fé do Sul;1;2026;11;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0;Registro de Preços para futura e eventual aquisição de materiais de consumo (Gêneros Alimentícios Estocáveis), para atendimento da demanda dos diversos setores da Administração Pública Municipal, com entrega parcelada, conforme condições, quantidades e exigências estabelecidas no Anexo I deste edital e seus anexos, por tempo determinado.;2026-08-19T11:53:14;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305000112026;MUNICIPIO DE SANTA FE DO SUL;Açúcar tipo: cristal, coloração: branca;Embalagem 5 KG;9008.0;23.0;207184.0;1;Em andamento;Não se aplica;generos_alimenticios;produto;alimentacao;media;;;;;;;1;;
45138070000149-1-000762/2026;3;3546603;Santa Fé do Sul;1;2026;11;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0;Registro de Preços para futura e eventual aquisição de materiais de consumo (Gêneros Alimentícios Estocáveis), para atendimento da demanda dos diversos setores da Administração Pública Municipal, com entrega parcelada, conforme condições, quantidades e exigências estabelecidas no Anexo I deste edital e seus anexos, por tempo determinado.;2026-08-19T11:53:14;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305000112026;MUNICIPIO DE SANTA FE DO SUL;Adoçante aspecto físico: líquido transparente, ingredientes: sucralose, prazo validade: 1, tipo: dietético, características adicionais: bico dosador;Frasco 100 ML;879.0;7.69;6759.51;1;Em andamento;Não se aplica;nao_classificado;indefinido;indefinido;baixa;;;;;;;1;;
45138070000149-1-000762/2026;4;3546603;Santa Fé do Sul;1;2026;11;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0;Registro de Preços para futura e eventual aquisição de materiais de consumo (Gêneros Alimentícios Estocáveis), para atendimento da demanda dos diversos setores da Administração Pública Municipal, com entrega parcelada, conforme condições, quantidades e exigências estabelecidas no Anexo I deste edital e seus anexos, por tempo determinado.;2026-08-19T11:53:14;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305000112026;MUNICIPIO DE SANTA FE DO SUL;Amido base: de milho;Grama;271.0;7.99;2165.29;1;Em andamento;Não se aplica;nao_classificado;indefinido;indefinido;baixa;;;;;;;1;;
45138070000149-1-000762/2026;5;3546603;Santa Fé do Sul;1;2026;11;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0;Registro de Preços para futura e eventual aquisição de materiais de consumo (Gêneros Alimentícios Estocáveis), para atendimento da demanda dos diversos setores da Administração Pública Municipal, com entrega parcelada, conforme condições, quantidades e exigências estabelecidas no Anexo I deste edital e seus anexos, por tempo determinado.;2026-08-19T11:53:14;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305000112026;MUNICIPIO DE SANTA FE DO SUL;Arroz Beneficiado tipo: agulhinha, subgrupo: integral, classe: longo fino, qualidade: tipo 1;Embalagem 5 KG;1870.0;27.59;51593.3;1;Em andamento;Não se aplica;generos_alimenticios;produto;alimentacao;media;;;;;;;1;;
45138070000149-1-000762/2026;6;3546603;Santa Fé do Sul;1;2026;11;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0;Registro de Preços para futura e eventual aquisição de materiais de consumo (Gêneros Alimentícios Estocáveis), para atendimento da demanda dos diversos setores da Administração Pública Municipal, com entrega parcelada, conforme condições, quantidades e exigências estabelecidas no Anexo I deste edital e seus anexos, por tempo determinado.;2026-08-19T11:53:14;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305000112026;MUNICIPIO DE SANTA FE DO SUL;Azeite espécie vegetal: de oliva, tipo: puro, teor da acidez: extravirgem - menor que 0,8%;Embalagem 500 ML;159.0;39.9;6344.1;1;Em andamento;Não se aplica;nao_classificado;indefinido;indefinido;baixa;;;;;;;1;;
45138070000149-1-000762/2026;7;3546603;Santa Fé do Sul;1;2026;11;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0;Registro de Preços para futura e eventual aquisição de materiais de consumo (Gêneros Alimentícios Estocáveis), para atendimento da demanda dos diversos setores da Administração Pública Municipal, com entrega parcelada, conforme condições, quantidades e exigências estabelecidas no Anexo I deste edital e seus anexos, por tempo determinado.;2026-08-19T11:53:14;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305000112026;MUNICIPIO DE SANTA FE DO SUL;Legume Em Conserva tipo: azeitona verde, tamanho: média, apresentação: sem caroço;Grama;408.0;24.99;10195.92;1;Em andamento;Não se aplica;nao_classificado;indefinido;indefinido;baixa;;;;;;;1;;
45138070000149-1-000762/2026;8;3546603;Santa Fé do Sul;1;2026;11;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0;Registro de Preços para futura e eventual aquisição de materiais de consumo (Gêneros Alimentícios Estocáveis), para atendimento da demanda dos diversos setores da Administração Pública Municipal, com entrega parcelada, conforme condições, quantidades e exigências estabelecidas no Anexo I deste edital e seus anexos, por tempo determinado.;2026-08-19T11:53:14;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305000112026;MUNICIPIO DE SANTA FE DO SUL;Batata Processada espécie: inglesa, tipo formato: palha, tipo: frita, apresentação: pronto para consumo;Grama;318.0;22.49;7151.82;1;Em andamento;Não se aplica;nao_classificado;indefinido;indefinido;baixa;;;;;;;1;;
45138070000149-1-000762/2026;9;3546603;Santa Fé do Sul;1;2026;11;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0;Registro de Preços para futura e eventual aquisição de materiais de consumo (Gêneros Alimentícios Estocáveis), para atendimento da demanda dos diversos setores da Administração Pública Municipal, com entrega parcelada, conforme condições, quantidades e exigências estabelecidas no Anexo I deste edital e seus anexos, por tempo determinado.;2026-08-19T11:53:14;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305000112026;MUNICIPIO DE SANTA FE DO SUL;Legume Processado tipo: batata, formato: palito, preparo: pré frito, apresentação: congelado;Quilograma;384.0;26.99;10364.16;1;Em andamento;Não se aplica;nao_classificado;indefinido;indefinido;baixa;;;;;;;1;;
45138070000149-1-000762/2026;10;3546603;Santa Fé do Sul;1;2026;11;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0;Registro de Preços para futura e eventual aquisição de materiais de consumo (Gêneros Alimentícios Estocáveis), para atendimento da demanda dos diversos setores da Administração Pública Municipal, com entrega parcelada, conforme condições, quantidades e exigências estabelecidas no Anexo I deste edital e seus anexos, por tempo determinado.;2026-08-19T11:53:14;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305000112026;MUNICIPIO DE SANTA FE DO SUL;Biscoito apresentação: redondo, sabor: maizena, tipo: maria, características adicionais: sem recheio, classificação: doce, aplicação: alimentação humana, prazo validade: 1 ano;Pacote 200 G;367.0;4.79;1757.93;1;Em andamento;Não se aplica;panificacao;produto;alimentacao;media;;;;;;;1;;
45138070000149-1-000763/2026;1;3546603;Santa Fé do Sul;1;2026;DL 702;8;Dispensa;0;0;Divulgada no PNCP;0;Aquisição de óculos e lentes para o NAS - Decreto n°2798/10, conforme Processo SEI n°3546603.437.00001408/2026-85.;2026-08-19T16:31:17;;;MUNICIPIO DE SANTA FE DO SUL;ARMAÇAO DE ÓCULOS;UNIDADE;1.0;59.9;59.9;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;56097095000168;WANDERLEYA P G CELES & CIA LTDA;ME;59.9;59.9;0.0;0;59.9;
45138070000149-1-000763/2026;2;3546603;Santa Fé do Sul;1;2026;DL 702;8;Dispensa;0;0;Divulgada no PNCP;0;Aquisição de óculos e lentes para o NAS - Decreto n°2798/10, conforme Processo SEI n°3546603.437.00001408/2026-85.;2026-08-19T16:31:17;;;MUNICIPIO DE SANTA FE DO SUL;LENTES MULTIFOCAIS;UNIDADE;1.0;145.1;145.1;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;56097095000168;WANDERLEYA P G CELES & CIA LTDA;ME;145.1;145.1;0.0;0;145.1;
45138070000149-1-000764/2026;1;3546603;Santa Fé do Sul;1;2026;DL 704;8;Dispensa;0;0;Divulgada no PNCP;0;"Serviço de manutenção do freezer da ESF Centro III, conforme Processo SEI n° 3546603.437.00001424/2026-78;";2026-08-19T16:31:35;;;MUNICIPIO DE SANTA FE DO SUL;TROCA DE DOBRADIÇA;SERVICOS;3.0;90.0;270.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;27869725000177;BALDAN AR CONDICIONADO E REFRIGERACAO LTDA;EPP;90.0;270.0;0.0;0;270.0;
45138070000149-1-000764/2026;2;3546603;Santa Fé do Sul;1;2026;DL 704;8;Dispensa;0;0;Divulgada no PNCP;0;"Serviço de manutenção do freezer da ESF Centro III, conforme Processo SEI n° 3546603.437.00001424/2026-78;";2026-08-19T16:31:35;;;MUNICIPIO DE SANTA FE DO SUL;TROCA DE BORRACHA;SERVICOS;1.0;195.0;195.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;27869725000177;BALDAN AR CONDICIONADO E REFRIGERACAO LTDA;EPP;195.0;195.0;0.0;0;195.0;
45138070000149-1-000764/2026;3;3546603;Santa Fé do Sul;1;2026;DL 704;8;Dispensa;0;0;Divulgada no PNCP;0;"Serviço de manutenção do freezer da ESF Centro III, conforme Processo SEI n° 3546603.437.00001424/2026-78;";2026-08-19T16:31:35;;;MUNICIPIO DE SANTA FE DO SUL;MÃO DE OBRA;SERVICOS;1.0;300.0;300.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;27869725000177;BALDAN AR CONDICIONADO E REFRIGERACAO LTDA;EPP;300.0;300.0;0.0;0;300.0;
45138070000149-1-000765/2026;1;3546603;Santa Fé do Sul;1;2026;DL 707;8;Dispensa;0;0;Divulgada no PNCP;0;Contratação de empresa para locação de equipamento de som para campeonato de futebol SUB 17, conforme o Processo SEI n°3546603.437.00001433/2026-69.;2026-08-19T16:31:55;;;MUNICIPIO DE SANTA FE DO SUL;"LOCAÇÃO DE EQUIPAMENTO DE SOM: 04 CAIXAS DE
PEDESTAL DE 800WTS 01 MESA DE SOM DE 04 CANAIS 01 MICROFONE COM FIO 02
MICROFONES SEM FIO 01 TECNICA E SONOPLASTIA DURANTE AS RODADAS";SERVICOS;1.0;3750.0;3750.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;40398718000100;40.398.718 MARCUS WEBER GONCALES;Demais;3750.0;3750.0;0.0;0;3750.0;
45138070000149-1-000766/2026;1;3546603;Santa Fé do Sul;1;2026;DL 709;8;Dispensa;0;0;Divulgada no PNCP;0;Compras de material para manutenção de portas de vidro das ESF (13 DE MAIO, VILA MARIANA, CENTRO III, CENTRO II) CAPS E CLINICA DA MULHER, Número do processo nº Sei: 3546603.437.00000670/2026-11;2026-08-19T16:32:21;;;MUNICIPIO DE SANTA FE DO SUL;ROLDANA DUPLAS PARA PORTA DA ENTRADA/SALA DE PROCEDIMENTOS ESF.;UNIDADE;6.0;120.0;720.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;14654962000179;VANDERLEI A BUZON - ME;Demais;120.0;720.0;0.0;0;720.0;
45138070000149-1-000766/2026;2;3546603;Santa Fé do Sul;1;2026;DL 709;8;Dispensa;0;0;Divulgada no PNCP;0;Compras de material para manutenção de portas de vidro das ESF (13 DE MAIO, VILA MARIANA, CENTRO III, CENTRO II) CAPS E CLINICA DA MULHER, Número do processo nº Sei: 3546603.437.00000670/2026-11;2026-08-19T16:32:21;;;MUNICIPIO DE SANTA FE DO SUL;ROLDANA SIMPLES PARA PORTA DA ENTRADA/SALA DE PROCEDIMENTO, ESF.;UNIDADE;6.0;70.0;420.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;14654962000179;VANDERLEI A BUZON - ME;Demais;70.0;420.0;0.0;0;420.0;
45138070000149-1-000766/2026;3;3546603;Santa Fé do Sul;1;2026;DL 709;8;Dispensa;0;0;Divulgada no PNCP;0;Compras de material para manutenção de portas de vidro das ESF (13 DE MAIO, VILA MARIANA, CENTRO III, CENTRO II) CAPS E CLINICA DA MULHER, Número do processo nº Sei: 3546603.437.00000670/2026-11;2026-08-19T16:32:21;;;MUNICIPIO DE SANTA FE DO SUL;ROLDANA DUPLAS PARA PORTA DA ENTRADA, CAPS;UNIDADE;2.0;120.0;240.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;14654962000179;VANDERLEI A BUZON - ME;Demais;120.0;240.0;0.0;0;240.0;
45138070000149-1-000766/2026;4;3546603;Santa Fé do Sul;1;2026;DL 709;8;Dispensa;0;0;Divulgada no PNCP;0;Compras de material para manutenção de portas de vidro das ESF (13 DE MAIO, VILA MARIANA, CENTRO III, CENTRO II) CAPS E CLINICA DA MULHER, Número do processo nº Sei: 3546603.437.00000670/2026-11;2026-08-19T16:32:21;;;MUNICIPIO DE SANTA FE DO SUL;ROLDANA DUPLAS PARA PORTA DA ENTRADA CLINICA DA MULHER;UNIDADE;4.0;120.0;480.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;14654962000179;VANDERLEI A BUZON - ME;Demais;120.0;480.0;0.0;0;480.0;
45138070000149-1-000766/2026;5;3546603;Santa Fé do Sul;1;2026;DL 709;8;Dispensa;0;0;Divulgada no PNCP;0;Compras de material para manutenção de portas de vidro das ESF (13 DE MAIO, VILA MARIANA, CENTRO III, CENTRO II) CAPS E CLINICA DA MULHER, Número do processo nº Sei: 3546603.437.00000670/2026-11;2026-08-19T16:32:21;;;MUNICIPIO DE SANTA FE DO SUL;ROLDANA DUPLAS PARA PORTA DA ENTRADA, ESF;UNIDADE;4.0;120.0;480.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;14654962000179;VANDERLEI A BUZON - ME;Demais;120.0;480.0;0.0;0;480.0;
45138070000149-1-000766/2026;6;3546603;Santa Fé do Sul;1;2026;DL 709;8;Dispensa;0;0;Divulgada no PNCP;0;Compras de material para manutenção de portas de vidro das ESF (13 DE MAIO, VILA MARIANA, CENTRO III, CENTRO II) CAPS E CLINICA DA MULHER, Número do processo nº Sei: 3546603.437.00000670/2026-11;2026-08-19T16:32:21;;;MUNICIPIO DE SANTA FE DO SUL;ROLDANA DUPLAS PARA PORTA DA ENTRADA ESF 13 DE MAIO;UNIDADE;4.0;120.0;480.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;14654962000179;VANDERLEI A BUZON - ME;Demais;120.0;480.0;0.0;0;480.0;
45138070000149-1-000766/2026;7;3546603;Santa Fé do Sul;1;2026;DL 709;8;Dispensa;0;0;Divulgada no PNCP;0;Compras de material para manutenção de portas de vidro das ESF (13 DE MAIO, VILA MARIANA, CENTRO III, CENTRO II) CAPS E CLINICA DA MULHER, Número do processo nº Sei: 3546603.437.00000670/2026-11;2026-08-19T16:32:21;;;MUNICIPIO DE SANTA FE DO SUL;ROLDANA SIMPLES PARA PORTA DA ENTRADA, ESF CENTRO;UNIDADE;2.0;70.0;140.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;14654962000179;VANDERLEI A BUZON - ME;Demais;70.0;140.0;0.0;0;140.0;
45138070000149-1-000766/2026;8;3546603;Santa Fé do Sul;1;2026;DL 709;8;Dispensa;0;0;Divulgada no PNCP;0;Compras de material para manutenção de portas de vidro das ESF (13 DE MAIO, VILA MARIANA, CENTRO III, CENTRO II) CAPS E CLINICA DA MULHER, Número do processo nº Sei: 3546603.437.00000670/2026-11;2026-08-19T16:32:21;;;MUNICIPIO DE SANTA FE DO SUL;ROLDANA DUPLAS PARA PORTA DA ENTRADA, CENTRO II;UNIDADE;2.0;120.0;240.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;14654962000179;VANDERLEI A BUZON - ME;Demais;120.0;240.0;0.0;0;240.0;
45138070000149-1-000767/2026;1;3546603;Santa Fé do Sul;1;2026;DL 710;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de:
Risperidona 1mg/ml 30ml;
Cloridrato de metilfenidato;
Risperidona 1mg com 30 comprimidos;
Neozine 25mg com 20 comprimidos;
Oxibutina 5mg com 60 comprimidos;
Olanzapina 10mg caixa com 30 comprimidos;
Tantin 28 comprimidos;
Azitromicina 500 mg;
Cimegripe;
Ibuprofeno 400 mg;
Fralda Personalidade XXG;
para as crianças que residem na Casa Lar.
De Acordo com o processo SEI nº 3546603.437.00001447/2026-82.
Os medicamentos deverão ser entregues na Casa Lar, localizado na Rua 04, nº 544 – bairro: Centro, localizado na cidade de Santa Fé do Sul – São Paulo";2026-08-19T16:32:43;;;MUNICIPIO DE SANTA FE DO SUL;Risperidona 1mg/30ml - frasco;UNIDADE;3.0;38.9;116.7;2;Homologado;Sem benefício;medicamentos;produto;saude;bloqueado;50547348000171;IANELO & ROSSIGALLI LTDA-ME;Demais;38.9;116.7;0.0;0;116.7;
45138070000149-1-000767/2026;2;3546603;Santa Fé do Sul;1;2026;DL 710;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de:
Risperidona 1mg/ml 30ml;
Cloridrato de metilfenidato;
Risperidona 1mg com 30 comprimidos;
Neozine 25mg com 20 comprimidos;
Oxibutina 5mg com 60 comprimidos;
Olanzapina 10mg caixa com 30 comprimidos;
Tantin 28 comprimidos;
Azitromicina 500 mg;
Cimegripe;
Ibuprofeno 400 mg;
Fralda Personalidade XXG;
para as crianças que residem na Casa Lar.
De Acordo com o processo SEI nº 3546603.437.00001447/2026-82.
Os medicamentos deverão ser entregues na Casa Lar, localizado na Rua 04, nº 544 – bairro: Centro, localizado na cidade de Santa Fé do Sul – São Paulo";2026-08-19T16:32:43;;;MUNICIPIO DE SANTA FE DO SUL;Cloridrato de metilfenidato 10mg;comprimido;4.0;30.0;120.0;2;Homologado;Sem benefício;medicamentos;produto;saude;bloqueado;50547348000171;IANELO & ROSSIGALLI LTDA-ME;Demais;30.0;120.0;0.0;0;120.0;
45138070000149-1-000767/2026;3;3546603;Santa Fé do Sul;1;2026;DL 710;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de:
Risperidona 1mg/ml 30ml;
Cloridrato de metilfenidato;
Risperidona 1mg com 30 comprimidos;
Neozine 25mg com 20 comprimidos;
Oxibutina 5mg com 60 comprimidos;
Olanzapina 10mg caixa com 30 comprimidos;
Tantin 28 comprimidos;
Azitromicina 500 mg;
Cimegripe;
Ibuprofeno 400 mg;
Fralda Personalidade XXG;
para as crianças que residem na Casa Lar.
De Acordo com o processo SEI nº 3546603.437.00001447/2026-82.
Os medicamentos deverão ser entregues na Casa Lar, localizado na Rua 04, nº 544 – bairro: Centro, localizado na cidade de Santa Fé do Sul – São Paulo";2026-08-19T16:32:43;;;MUNICIPIO DE SANTA FE DO SUL;Risperidona 1mg c/ 30 comprimidos;UNIDADE;2.0;19.0;38.0;2;Homologado;Sem benefício;medicamentos;produto;saude;bloqueado;50547348000171;IANELO & ROSSIGALLI LTDA-ME;Demais;19.0;38.0;0.0;0;38.0;
45138070000149-1-000767/2026;4;3546603;Santa Fé do Sul;1;2026;DL 710;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de:
Risperidona 1mg/ml 30ml;
Cloridrato de metilfenidato;
Risperidona 1mg com 30 comprimidos;
Neozine 25mg com 20 comprimidos;
Oxibutina 5mg com 60 comprimidos;
Olanzapina 10mg caixa com 30 comprimidos;
Tantin 28 comprimidos;
Azitromicina 500 mg;
Cimegripe;
Ibuprofeno 400 mg;
Fralda Personalidade XXG;
para as crianças que residem na Casa Lar.
De Acordo com o processo SEI nº 3546603.437.00001447/2026-82.
Os medicamentos deverão ser entregues na Casa Lar, localizado na Rua 04, nº 544 – bairro: Centro, localizado na cidade de Santa Fé do Sul – São Paulo";2026-08-19T16:32:43;;;MUNICIPIO DE SANTA FE DO SUL;levomepromazina 25 mg - caixa c/20 comprimidos;UNIDADE;9.0;15.0;135.0;2;Homologado;Sem benefício;medicamentos;produto;saude;bloqueado;50547348000171;IANELO & ROSSIGALLI LTDA-ME;Demais;15.0;135.0;0.0;0;135.0;
45138070000149-1-000767/2026;5;3546603;Santa Fé do Sul;1;2026;DL 710;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de:
Risperidona 1mg/ml 30ml;
Cloridrato de metilfenidato;
Risperidona 1mg com 30 comprimidos;
Neozine 25mg com 20 comprimidos;
Oxibutina 5mg com 60 comprimidos;
Olanzapina 10mg caixa com 30 comprimidos;
Tantin 28 comprimidos;
Azitromicina 500 mg;
Cimegripe;
Ibuprofeno 400 mg;
Fralda Personalidade XXG;
para as crianças que residem na Casa Lar.
De Acordo com o processo SEI nº 3546603.437.00001447/2026-82.
Os medicamentos deverão ser entregues na Casa Lar, localizado na Rua 04, nº 544 – bairro: Centro, localizado na cidade de Santa Fé do Sul – São Paulo";2026-08-19T16:32:43;;;MUNICIPIO DE SANTA FE DO SUL;Oxibutinina 5 mg - 60 comprimidos;CAIXA;2.0;65.0;130.0;2;Homologado;Sem benefício;medicamentos;produto;saude;bloqueado;50547348000171;IANELO & ROSSIGALLI LTDA-ME;Demais;65.0;130.0;0.0;0;130.0;
45138070000149-1-000767/2026;6;3546603;Santa Fé do Sul;1;2026;DL 710;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de:
Risperidona 1mg/ml 30ml;
Cloridrato de metilfenidato;
Risperidona 1mg com 30 comprimidos;
Neozine 25mg com 20 comprimidos;
Oxibutina 5mg com 60 comprimidos;
Olanzapina 10mg caixa com 30 comprimidos;
Tantin 28 comprimidos;
Azitromicina 500 mg;
Cimegripe;
Ibuprofeno 400 mg;
Fralda Personalidade XXG;
para as crianças que residem na Casa Lar.
De Acordo com o processo SEI nº 3546603.437.00001447/2026-82.
Os medicamentos deverão ser entregues na Casa Lar, localizado na Rua 04, nº 544 – bairro: Centro, localizado na cidade de Santa Fé do Sul – São Paulo";2026-08-19T16:32:43;;;MUNICIPIO DE SANTA FE DO SUL;Olanzapina 10mg c/ 30 comprimidos;CAIXA;4.0;60.0;240.0;2;Homologado;Sem benefício;medicamentos;produto;saude;bloqueado;50547348000171;IANELO & ROSSIGALLI LTDA-ME;Demais;60.0;240.0;0.0;0;240.0;
45138070000149-1-000767/2026;7;3546603;Santa Fé do Sul;1;2026;DL 710;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de:
Risperidona 1mg/ml 30ml;
Cloridrato de metilfenidato;
Risperidona 1mg com 30 comprimidos;
Neozine 25mg com 20 comprimidos;
Oxibutina 5mg com 60 comprimidos;
Olanzapina 10mg caixa com 30 comprimidos;
Tantin 28 comprimidos;
Azitromicina 500 mg;
Cimegripe;
Ibuprofeno 400 mg;
Fralda Personalidade XXG;
para as crianças que residem na Casa Lar.
De Acordo com o processo SEI nº 3546603.437.00001447/2026-82.
Os medicamentos deverão ser entregues na Casa Lar, localizado na Rua 04, nº 544 – bairro: Centro, localizado na cidade de Santa Fé do Sul – São Paulo";2026-08-19T16:32:43;;;MUNICIPIO DE SANTA FE DO SUL;Tantin - 28 comprimidos;CAIXA;2.0;26.0;52.0;2;Homologado;Sem benefício;medicamentos;produto;saude;bloqueado;50547348000171;IANELO & ROSSIGALLI LTDA-ME;Demais;26.0;52.0;0.0;0;52.0;
45138070000149-1-000767/2026;8;3546603;Santa Fé do Sul;1;2026;DL 710;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de:
Risperidona 1mg/ml 30ml;
Cloridrato de metilfenidato;
Risperidona 1mg com 30 comprimidos;
Neozine 25mg com 20 comprimidos;
Oxibutina 5mg com 60 comprimidos;
Olanzapina 10mg caixa com 30 comprimidos;
Tantin 28 comprimidos;
Azitromicina 500 mg;
Cimegripe;
Ibuprofeno 400 mg;
Fralda Personalidade XXG;
para as crianças que residem na Casa Lar.
De Acordo com o processo SEI nº 3546603.437.00001447/2026-82.
Os medicamentos deverão ser entregues na Casa Lar, localizado na Rua 04, nº 544 – bairro: Centro, localizado na cidade de Santa Fé do Sul – São Paulo";2026-08-19T16:32:43;;;MUNICIPIO DE SANTA FE DO SUL;Azitromicina - 500 mg;CAIXA;1.0;20.0;20.0;2;Homologado;Sem benefício;medicamentos;produto;saude;bloqueado;50547348000171;IANELO & ROSSIGALLI LTDA-ME;Demais;20.0;20.0;0.0;0;20.0;
